State,District,Date,Year,Month,Avg_rainfall,Agency_name
Uttarakhand,Dehradun,2019-10-05,2019,10,0.059065598,IMD GRID MODEL
Uttarakhand,Dehradun,2019-10-07,2019,10,0,IMD GRID MODEL
Uttarakhand,Dehradun,2019-10-08,2019,10,0,IMD GRID MODEL
Uttarakhand,Dehradun,2019-10-10,2019,10,0.496322699,IMD GRID MODEL
Uttarakhand,Dehradun,2019-10-14,2019,10,0,IMD GRID MODEL
Uttarakhand,Dehradun,2019-10-16,2019,10,0,IMD GRID MODEL
Uttarakhand,Dehradun,2019-10-17,2019,10,0,IMD GRID MODEL
Uttarakhand,Dehradun,2019-10-24,2019,10,0,IMD GRID MODEL
Uttarakhand,Dehradun,2019-11-29,2019,11,7.72487606,IMD GRID MODEL
Uttarakhand,Dehradun,2019-11-30,2019,11,0,IMD GRID MODEL
Uttarakhand,Dehradun,2019-12-03,2019,12,0,IMD GRID MODEL
Uttarakhand,Dehradun,2019-12-05,2019,12,0,IMD GRID MODEL
Uttarakhand,Dehradun,2019-12-06,2019,12,0,IMD GRID MODEL
Uttarakhand,Dehradun,2019-12-07,2019,12,0,IMD GRID MODEL
Uttarakhand,Dehradun,2019-12-11,2019,12,0,IMD GRID MODEL
Uttarakhand,Dehradun,2019-12-21,2019,12,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-01-05,2019,01,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-01-17,2019,01,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-01-21,2019,01,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-01-31,2019,01,0.09264637,IMD GRID MODEL
Uttarakhand,Haridwar,2019-02-02,2019,02,0.049798678,IMD GRID MODEL
Uttarakhand,Haridwar,2019-02-19,2019,02,5.118498054,IMD GRID MODEL
Uttarakhand,Haridwar,2019-02-25,2019,02,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-02-27,2019,02,5.604628916,IMD GRID MODEL
Uttarakhand,Haridwar,2019-03-14,2019,03,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-03-15,2019,03,2.759777114,IMD GRID MODEL
Uttarakhand,Haridwar,2019-03-21,2019,03,0.00756764,IMD GRID MODEL
Uttarakhand,Haridwar,2019-03-27,2019,03,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-03-29,2019,03,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-03-30,2019,03,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-03-31,2019,03,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-04-01,2019,04,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-04-02,2019,04,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-04-04,2019,04,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-04-05,2019,04,0.149396044,IMD GRID MODEL
Uttarakhand,Haridwar,2019-04-06,2019,04,0.049798678,IMD GRID MODEL
Uttarakhand,Haridwar,2019-04-07,2019,04,0.80766862,IMD GRID MODEL
Uttarakhand,Haridwar,2019-04-09,2019,04,4.803654247,IMD GRID MODEL
Uttarakhand,Haridwar,2019-04-10,2019,04,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-04-11,2019,04,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-04-13,2019,04,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-04-19,2019,04,0.297747728,IMD GRID MODEL
Uttarakhand,Haridwar,2019-04-24,2019,04,0.099597355,IMD GRID MODEL
Uttarakhand,Haridwar,2019-05-12,2019,05,0.3904168,IMD GRID MODEL
Uttarakhand,Haridwar,2019-05-14,2019,05,0.094645866,IMD GRID MODEL
Uttarakhand,Haridwar,2019-06-02,2019,06,0.015935579,IMD GRID MODEL
Uttarakhand,Haridwar,2019-06-05,2019,06,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-06-19,2019,06,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-06-23,2019,06,1.439186258,IMD GRID MODEL
Uttarakhand,Haridwar,2019-07-06,2019,07,3.433179246,IMD GRID MODEL
Uttarakhand,Haridwar,2019-07-10,2019,07,5.026427137,IMD GRID MODEL
Uttarakhand,Haridwar,2019-07-20,2019,07,3.44281011,IMD GRID MODEL
Uttarakhand,Haridwar,2019-08-11,2019,08,5.890805839,IMD GRID MODEL
Uttarakhand,Haridwar,2019-08-13,2019,08,9.114374848,IMD GRID MODEL
Uttarakhand,Haridwar,2019-08-31,2019,08,6.152446782,IMD GRID MODEL
Uttarakhand,Haridwar,2019-09-01,2019,09,14.14638508,IMD GRID MODEL
Uttarakhand,Haridwar,2019-09-06,2019,09,0.638094186,IMD GRID MODEL
Uttarakhand,Haridwar,2019-09-26,2019,09,1.353644369,IMD GRID MODEL
Uttarakhand,Haridwar,2019-09-30,2019,09,5.69318249,IMD GRID MODEL
Uttarakhand,Haridwar,2019-10-15,2019,10,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-10-28,2019,10,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-10-30,2019,10,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-11-04,2019,11,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-11-05,2019,11,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-11-13,2019,11,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-11-14,2019,11,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-11-16,2019,11,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-11-18,2019,11,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-11-20,2019,11,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-11-23,2019,11,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-11-25,2019,11,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-11-29,2019,11,10.11339576,IMD GRID MODEL
Uttarakhand,Haridwar,2019-12-02,2019,12,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-12-06,2019,12,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-12-10,2019,12,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-12-11,2019,12,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-12-14,2019,12,21.76735998,IMD GRID MODEL
Uttarakhand,Haridwar,2019-12-15,2019,12,0.308751824,IMD GRID MODEL
Uttarakhand,Haridwar,2019-12-16,2019,12,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-12-17,2019,12,0,IMD GRID MODEL
Uttarakhand,Haridwar,2019-12-18,2019,12,0,IMD GRID MODEL
Uttarakhand,Nainital,2019-01-02,2019,01,0,IMD GRID MODEL
Uttarakhand,Almora,2019-01-04,2019,01,0,IMD GRID MODEL
Uttarakhand,Almora,2019-01-05,2019,01,0,IMD GRID MODEL
Uttarakhand,Almora,2019-01-06,2019,01,0,IMD GRID MODEL
Uttarakhand,Almora,2019-01-18,2019,01,0,IMD GRID MODEL
Uttarakhand,Almora,2019-01-19,2019,01,0,IMD GRID MODEL
Uttarakhand,Almora,2019-01-22,2019,01,18.14526368,IMD GRID MODEL
Uttarakhand,Almora,2019-01-27,2019,01,0.185097152,IMD GRID MODEL
Uttarakhand,Almora,2019-01-30,2019,01,0,IMD GRID MODEL
Uttarakhand,Almora,2019-01-31,2019,01,0.012790471,IMD GRID MODEL
Uttarakhand,Almora,2019-02-05,2019,02,0,IMD GRID MODEL
Uttarakhand,Almora,2019-02-13,2019,02,0,IMD GRID MODEL
Uttarakhand,Almora,2019-02-24,2019,02,0,IMD GRID MODEL
Uttarakhand,Almora,2019-02-27,2019,02,10.72037722,IMD GRID MODEL
Uttarakhand,Almora,2019-03-09,2019,03,0,IMD GRID MODEL
Uttarakhand,Almora,2019-03-14,2019,03,0,IMD GRID MODEL
Uttarakhand,Almora,2019-03-28,2019,03,0,IMD GRID MODEL
Uttarakhand,Almora,2019-03-29,2019,03,0,IMD GRID MODEL
Uttarakhand,Almora,2019-04-06,2019,04,6.15073895,IMD GRID MODEL
Uttarakhand,Almora,2019-04-08,2019,04,0.822296453,IMD GRID MODEL
Uttarakhand,Almora,2019-04-10,2019,04,0,IMD GRID MODEL
Uttarakhand,Almora,2019-04-11,2019,04,0.646975054,IMD GRID MODEL
Uttarakhand,Almora,2019-04-14,2019,04,0,IMD GRID MODEL
Uttarakhand,Almora,2019-04-15,2019,04,0,IMD GRID MODEL
Uttarakhand,Almora,2019-04-16,2019,04,0,IMD GRID MODEL
Uttarakhand,Almora,2019-04-24,2019,04,0,IMD GRID MODEL
Uttarakhand,Almora,2019-04-26,2019,04,0.451311491,IMD GRID MODEL
Uttarakhand,Almora,2019-05-01,2019,05,0.030178097,IMD GRID MODEL
Uttarakhand,Almora,2019-05-05,2019,05,0,IMD GRID MODEL
Uttarakhand,Almora,2019-05-06,2019,05,0,IMD GRID MODEL
Uttarakhand,Almora,2019-05-16,2019,05,0.399855703,IMD GRID MODEL
Uttarakhand,Almora,2019-05-17,2019,05,2.502662969,IMD GRID MODEL
Uttarakhand,Almora,2019-05-30,2019,05,0,IMD GRID MODEL
Uttarakhand,Almora,2019-06-07,2019,06,7.720896747,IMD GRID MODEL
Uttarakhand,Almora,2019-06-09,2019,06,2.222889951,IMD GRID MODEL
Uttarakhand,Almora,2019-06-17,2019,06,0,IMD GRID MODEL
Uttarakhand,Almora,2019-06-21,2019,06,1.916078231,IMD GRID MODEL
Uttarakhand,Almora,2019-06-26,2019,06,6.492132041,IMD GRID MODEL
Uttarakhand,Almora,2019-06-28,2019,06,2.272594775,IMD GRID MODEL
Uttarakhand,Almora,2019-07-03,2019,07,2.21856047,IMD GRID MODEL
Uttarakhand,Almora,2019-07-07,2019,07,0.718576342,IMD GRID MODEL
Uttarakhand,Almora,2019-07-13,2019,07,6.101706714,IMD GRID MODEL
Uttarakhand,Almora,2019-08-02,2019,08,15.32518932,IMD GRID MODEL
Uttarakhand,Almora,2019-08-16,2019,08,5.638929202,IMD GRID MODEL
Uttarakhand,Almora,2019-08-18,2019,08,24.93260915,IMD GRID MODEL
Uttarakhand,Almora,2019-08-22,2019,08,13.15614723,IMD GRID MODEL
Uttarakhand,Almora,2019-08-26,2019,08,26.19689669,IMD GRID MODEL
Uttarakhand,Almora,2019-09-03,2019,09,11.43492932,IMD GRID MODEL
Uttarakhand,Almora,2019-09-11,2019,09,0.221262226,IMD GRID MODEL
Uttarakhand,Almora,2019-09-15,2019,09,6.858487297,IMD GRID MODEL
Uttarakhand,Almora,2019-09-16,2019,09,2.207740726,IMD GRID MODEL
Uttarakhand,Almora,2019-09-21,2019,09,0.654262325,IMD GRID MODEL
Uttarakhand,Almora,2019-09-28,2019,09,2.578165892,IMD GRID MODEL
Uttarakhand,Almora,2019-10-04,2019,10,4.277541656,IMD GRID MODEL
Uttarakhand,Almora,2019-10-05,2019,10,0.267663824,IMD GRID MODEL
Uttarakhand,Almora,2019-10-08,2019,10,0.021317451,IMD GRID MODEL
Uttarakhand,Almora,2019-10-17,2019,10,0,IMD GRID MODEL
Uttarakhand,Almora,2019-10-26,2019,10,0,IMD GRID MODEL
Uttarakhand,Almora,2019-10-27,2019,10,0,IMD GRID MODEL
Uttarakhand,Almora,2019-10-30,2019,10,0,IMD GRID MODEL
Uttarakhand,Almora,2019-11-04,2019,11,0,IMD GRID MODEL
Uttarakhand,Almora,2019-11-06,2019,11,0,IMD GRID MODEL
Uttarakhand,Almora,2019-11-16,2019,11,0,IMD GRID MODEL
Uttarakhand,Almora,2019-11-18,2019,11,0,IMD GRID MODEL
Uttarakhand,Almora,2019-11-21,2019,11,0,IMD GRID MODEL
Uttarakhand,Almora,2019-11-27,2019,11,0,IMD GRID MODEL
Uttarakhand,Almora,2019-12-07,2019,12,0,IMD GRID MODEL
Uttarakhand,Almora,2019-12-10,2019,12,0,IMD GRID MODEL
Uttarakhand,Almora,2019-12-11,2019,12,0,IMD GRID MODEL
Uttarakhand,Almora,2019-12-16,2019,12,0,IMD GRID MODEL
Uttarakhand,Almora,2019-12-18,2019,12,0,IMD GRID MODEL
Uttarakhand,Almora,2019-12-21,2019,12,0.163278915,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-01-04,2019,01,3.832434708,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-01-05,2019,01,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-01-14,2019,01,1.047212144,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-01-17,2019,01,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-01-28,2019,01,0.481811693,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-01-29,2019,01,0.329837768,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-02-05,2019,02,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-02-14,2019,02,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-02-20,2019,02,0.439248922,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-02-22,2019,02,12.23432334,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-02-27,2019,02,9.474056229,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-03-08,2019,03,0.017809921,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-03-12,2019,03,2.064734805,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-03-23,2019,03,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-03-24,2019,03,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-04-03,2019,04,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-04-04,2019,04,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-04-06,2019,04,19.51511028,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-04-14,2019,04,7.025919424,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-04-16,2019,04,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-04-25,2019,04,5.31056925,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-04-29,2019,04,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-05-01,2019,05,0.061655425,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-06-01,2019,06,2.145990843,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-06-04,2019,06,1.040535588,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-06-10,2019,06,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-06-13,2019,06,0.031727312,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-06-26,2019,06,38.9286226,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-06-29,2019,06,0.001217682,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-07-05,2019,07,16.3106052,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-07-11,2019,07,22.9310589,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-07-16,2019,07,10.34853178,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-07-21,2019,07,0.036030332,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-07-28,2019,07,0.948282747,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-07-30,2019,07,25.14752904,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-08-01,2019,08,4.749998181,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-08-02,2019,08,23.08966538,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-08-12,2019,08,55.61419558,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-08-17,2019,08,7.593737529,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-08-22,2019,08,10.34395257,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-08-23,2019,08,3.959086097,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-09-01,2019,09,26.08769378,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-09-02,2019,09,1.899038867,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-09-10,2019,09,5.149488132,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-09-16,2019,09,14.12730884,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-09-21,2019,09,0.020107975,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-10-03,2019,10,0.90344294,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-10-08,2019,10,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-10-10,2019,10,0.851037317,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-10-14,2019,10,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-10-16,2019,10,0.020026878,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-10-17,2019,10,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-10-19,2019,10,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-10-26,2019,10,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-10-30,2019,10,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-10-31,2019,10,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-11-05,2019,11,0.173592124,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-11-27,2019,11,0.019025533,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-11-29,2019,11,6.566774297,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-12-03,2019,12,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-12-06,2019,12,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-12-09,2019,12,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-12-10,2019,12,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-12-13,2019,12,14.58939541,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-12-16,2019,12,0,IMD GRID MODEL
Uttarakhand,Bageshwar,2019-12-30,2019,12,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-01-02,2019,01,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-01-09,2019,01,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-01-13,2019,01,1.013057932,IMD GRID MODEL
Uttarakhand,Chamoli,2019-01-19,2019,01,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-01-30,2019,01,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-02-06,2019,02,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-02-08,2019,02,30.80470929,IMD GRID MODEL
Uttarakhand,Chamoli,2019-02-12,2019,02,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-02-14,2019,02,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-02-15,2019,02,22.80484221,IMD GRID MODEL
Uttarakhand,Chamoli,2019-03-02,2019,03,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-03-03,2019,03,15.6630043,IMD GRID MODEL
Uttarakhand,Chamoli,2019-03-05,2019,03,7.600480533,IMD GRID MODEL
Uttarakhand,Chamoli,2019-03-09,2019,03,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-03-22,2019,03,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-03-24,2019,03,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-03-29,2019,03,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-04-06,2019,04,7.313912222,IMD GRID MODEL
Uttarakhand,Chamoli,2019-04-07,2019,04,1.203903464,IMD GRID MODEL
Uttarakhand,Chamoli,2019-04-08,2019,04,2.570525843,IMD GRID MODEL
Uttarakhand,Chamoli,2019-04-09,2019,04,7.973959628,IMD GRID MODEL
Uttarakhand,Chamoli,2019-04-10,2019,04,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-04-16,2019,04,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-04-22,2019,04,2.539288795,IMD GRID MODEL
Uttarakhand,Chamoli,2019-04-24,2019,04,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-04-27,2019,04,1.992249976,IMD GRID MODEL
Uttarakhand,Chamoli,2019-05-02,2019,05,1.949403273,IMD GRID MODEL
Uttarakhand,Chamoli,2019-05-08,2019,05,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-05-09,2019,05,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-05-10,2019,05,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-05-13,2019,05,2.867155503,IMD GRID MODEL
Uttarakhand,Chamoli,2019-05-16,2019,05,0.076947268,IMD GRID MODEL
Uttarakhand,Chamoli,2019-05-17,2019,05,4.681882435,IMD GRID MODEL
Uttarakhand,Chamoli,2019-05-19,2019,05,3.020660086,IMD GRID MODEL
Uttarakhand,Chamoli,2019-05-24,2019,05,0.201924804,IMD GRID MODEL
Uttarakhand,Chamoli,2019-05-26,2019,05,0.647537612,IMD GRID MODEL
Uttarakhand,Chamoli,2019-05-30,2019,05,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-06-03,2019,06,4.324039694,IMD GRID MODEL
Uttarakhand,Chamoli,2019-06-07,2019,06,1.953280413,IMD GRID MODEL
Uttarakhand,Chamoli,2019-06-09,2019,06,2.176615432,IMD GRID MODEL
Uttarakhand,Chamoli,2019-06-10,2019,06,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-06-26,2019,06,22.07696051,IMD GRID MODEL
Uttarakhand,Chamoli,2019-07-05,2019,07,5.97683783,IMD GRID MODEL
Uttarakhand,Chamoli,2019-07-06,2019,07,1.801673037,IMD GRID MODEL
Uttarakhand,Chamoli,2019-07-07,2019,07,2.128968867,IMD GRID MODEL
Uttarakhand,Chamoli,2019-07-11,2019,07,15.10391033,IMD GRID MODEL
Uttarakhand,Chamoli,2019-07-13,2019,07,37.62694546,IMD GRID MODEL
Uttarakhand,Chamoli,2019-07-19,2019,07,4.298677189,IMD GRID MODEL
Uttarakhand,Chamoli,2019-07-21,2019,07,0.313539373,IMD GRID MODEL
Uttarakhand,Chamoli,2019-07-22,2019,07,2.056894374,IMD GRID MODEL
Uttarakhand,Chamoli,2019-07-23,2019,07,0.602809909,IMD GRID MODEL
Uttarakhand,Chamoli,2019-07-26,2019,07,7.60655043,IMD GRID MODEL
Uttarakhand,Chamoli,2019-07-27,2019,07,16.10298325,IMD GRID MODEL
Uttarakhand,Chamoli,2019-07-28,2019,07,3.159002243,IMD GRID MODEL
Uttarakhand,Chamoli,2019-08-11,2019,08,17.41989218,IMD GRID MODEL
Uttarakhand,Chamoli,2019-08-12,2019,08,43.98283242,IMD GRID MODEL
Uttarakhand,Chamoli,2019-08-13,2019,08,4.928898023,IMD GRID MODEL
Uttarakhand,Chamoli,2019-08-21,2019,08,1.12368897,IMD GRID MODEL
Uttarakhand,Chamoli,2019-08-22,2019,08,6.748468251,IMD GRID MODEL
Uttarakhand,Chamoli,2019-08-28,2019,08,0.680892449,IMD GRID MODEL
Uttarakhand,Chamoli,2019-08-29,2019,08,0.788689508,IMD GRID MODEL
Uttarakhand,Chamoli,2019-09-04,2019,09,32.16767898,IMD GRID MODEL
Uttarakhand,Chamoli,2019-09-07,2019,09,16.56552477,IMD GRID MODEL
Uttarakhand,Chamoli,2019-09-09,2019,09,0.358137633,IMD GRID MODEL
Uttarakhand,Chamoli,2019-09-27,2019,09,10.70070637,IMD GRID MODEL
Uttarakhand,Chamoli,2019-10-12,2019,10,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-10-14,2019,10,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-10-21,2019,10,1.062635985,IMD GRID MODEL
Uttarakhand,Chamoli,2019-10-25,2019,10,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-11-10,2019,11,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-11-14,2019,11,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-11-24,2019,11,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-12-04,2019,12,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-12-10,2019,12,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-12-13,2019,12,24.96758827,IMD GRID MODEL
Uttarakhand,Chamoli,2019-12-15,2019,12,1.949652765,IMD GRID MODEL
Uttarakhand,Chamoli,2019-12-22,2019,12,0.109610014,IMD GRID MODEL
Uttarakhand,Chamoli,2019-12-24,2019,12,0,IMD GRID MODEL
Uttarakhand,Chamoli,2019-12-26,2019,12,0,IMD GRID MODEL
Uttarakhand,Champawat,2019-01-10,2019,01,0,IMD GRID MODEL
Uttarakhand,Champawat,2019-01-17,2019,01,0,IMD GRID MODEL
